Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-08-17,PerthAirport,10.2,18.8,4.6,2.8,6,SW,48,NNW,W,9,24,79,53,1019.8,1019.2,5,5,14.8,17.4,Yes,No
2013-08-18,PerthAirport,8.5,18.7,0.8,2.6,6.4,ENE,28,N,N,7,6,76,55,1023.8,1021.7,3,7,13.8,18,No,No
2013-08-19,PerthAirport,10,21.1,0,1.8,10.4,ENE,33,ENE,SSE,15,9,70,37,1025.5,1022.9,1,3,13.8,20.3,No,No
2013-08-20,PerthAirport,3.9,19.4,0,2.6,9.7,W,33,NNE,SW,11,13,78,50,1028,1025.6,1,4,12.2,18.8,No,No
2013-08-21,PerthAirport,7.8,20.2,0,2.6,10.4,SSW,35,NA,SSW,0,19,68,46,1029.5,1027.2,1,1,14.9,19.5,No,No
2013-08-22,PerthAirport,5.5,22.2,0,3.4,10,E,30,NA,NE,0,9,75,35,1030.5,1026.6,1,2,14.3,21.5,No,No
2013-08-23,PerthAirport,7.1,24.5,0,3.2,10.5,ENE,30,ENE,NE,19,6,58,27,1026,1021.3,0,0,14.6,24,No,No
2013-08-24,PerthAirport,6.5,26.1,0,3.2,10,W,31,NE,W,13,17,47,22,1018.2,1014.7,0,5,16.8,24.8,No,No
2013-08-25,PerthAirport,10.4,20.4,0,3.2,0.9,N,43,ENE,NNE,6,26,67,51,1010.9,1007,7,7,14.9,19.8,No,Yes
2013-08-26,PerthAirport,12.4,18.2,6.8,1.2,8.2,SW,50,W,WSW,7,28,91,63,1014.1,1015.4,6,6,15.3,17,Yes,Yes
2013-08-27,PerthAirport,8.6,16.4,2,3,1.2,NE,31,NNE,WSW,17,9,87,92,1015.3,1012.5,7,7,12.4,13.6,Yes,Yes
2013-08-28,PerthAirport,8.3,18.7,25.4,2.6,8.4,WSW,37,NNE,WSW,7,20,82,51,1012.8,1013.2,2,4,13.5,18.6,Yes,No
2013-08-29,PerthAirport,8.7,20.3,0,4.6,8.4,NW,46,N,NW,15,31,73,47,1012.6,1009.2,1,7,14.2,19.3,No,Yes
2013-08-30,PerthAirport,11.3,20.1,6.4,1.4,5.9,NW,59,NW,WNW,35,30,63,74,1008.7,1006.8,4,6,18.1,18.4,Yes,Yes
2013-08-31,PerthAirport,14.9,21.3,8.4,4.6,5.7,WNW,63,NW,NW,33,43,67,63,1007.6,1008.8,6,4,19.2,20.5,Yes,No
2013-09-01,PerthAirport,13.5,22.7,0.4,1.6,2.2,NW,43,N,NW,13,24,78,55,1017.3,1016.8,7,7,17.8,20.9,No,No
2013-09-02,PerthAirport,16,22.7,0,2,2.4,W,24,N,W,13,15,80,61,1019.9,1016.5,8,5,18.5,22,No,No
2013-09-03,PerthAirport,11.8,21.4,0,0.6,3.8,NW,72,N,NW,24,26,80,87,1013.3,1012.1,3,8,18.4,16.8,No,Yes
2013-09-04,PerthAirport,8.9,18.2,8.2,4.6,10.2,SW,56,SW,WSW,22,20,48,31,1024.5,1024.4,2,1,15.7,17.6,Yes,No
2013-09-05,PerthAirport,8.5,20.3,0,3.4,9,SSW,35,N,SW,11,9,59,43,1027.2,1024.4,5,3,15.9,18.6,No,No
2013-09-06,PerthAirport,4.3,22.4,0,3.2,10.3,E,31,SE,ENE,6,15,51,32,1025.5,1019.6,0,0,16,21.8,No,Yes
2013-09-07,PerthAirport,11.1,18.1,42.6,7,1.6,E,37,NW,WSW,9,20,96,66,1015.8,1013.8,7,6,12.3,17,Yes,Yes
2013-09-08,PerthAirport,6.6,20.7,2.2,1.6,10,SSW,31,NNE,SW,2,19,80,45,1020.5,1019.1,1,7,14.8,19.7,Yes,No
2013-09-09,PerthAirport,6.3,22.7,0,4.2,9.8,NW,31,NE,N,9,13,70,41,1020,1015,1,4,15.1,20.6,No,No
2013-09-10,PerthAirport,9.8,21.5,0,3.4,3.2,NNW,37,NNE,W,17,17,66,91,1009.7,1006.9,7,8,16.2,16.5,No,Yes
2013-09-11,PerthAirport,12.6,17.7,18.4,2.8,5.2,WSW,72,WNW,WNW,35,22,78,75,1005.1,1005.5,5,5,13.9,16.8,Yes,Yes
2013-09-12,PerthAirport,13.2,19.5,11.2,1.4,6.6,WSW,56,WSW,WSW,20,28,69,49,1015.7,1016.8,6,3,16.5,18.3,Yes,No
2013-09-13,PerthAirport,11.9,20.1,0.4,3.2,2.3,N,33,N,NE,15,15,82,88,1016.4,1010.3,8,7,15.5,16.1,No,Yes
2013-09-14,PerthAirport,11.4,16.6,26.8,3,2.9,SW,74,SW,SW,13,41,93,82,1003.3,1005,5,7,14.8,14.8,Yes,Yes
2013-09-15,PerthAirport,11,17.8,3.8,2.4,10.2,SSW,52,S,WSW,39,22,61,51,1017.2,1017,3,3,14.2,16.6,Yes,No
2013-09-16,PerthAirport,5.9,21.8,0,1.6,7,NNW,81,N,NNW,24,43,67,56,1013.9,1007.7,5,8,14.9,19.3,No,Yes
2013-09-17,PerthAirport,8.7,17.4,11,4.6,7.2,WSW,59,SSW,SSW,30,22,53,51,1018,1017.3,7,7,14.2,15.5,Yes,No
2013-09-18,PerthAirport,10.8,19.7,1,2.6,6.2,WNW,61,NW,WNW,20,28,68,84,1014.2,1012.3,5,6,16.6,15.5,No,Yes
2013-09-19,PerthAirport,14.8,20.3,2.2,4.2,4.3,NW,43,SW,NW,7,24,80,54,1015,1013.4,7,3,16.3,19,Yes,No
2013-09-20,PerthAirport,11.6,21.3,1,2.4,5.5,W,61,N,WNW,19,17,86,90,1011.4,1011.2,6,7,15.9,16.7,No,Yes
2013-09-21,PerthAirport,8.9,21.9,1.4,2.4,11,NW,56,N,NW,20,33,71,51,1014,1010.4,3,2,17.2,21.2,Yes,Yes
2013-09-22,PerthAirport,13.5,18.3,13.6,5.8,6.4,NW,85,W,NW,28,17,62,72,1003.6,1005.2,4,8,16,14.9,Yes,Yes
2013-09-23,PerthAirport,13.3,20.6,12.2,3.6,4.4,NW,80,WNW,WNW,31,35,77,68,1003.2,1003.8,4,8,18.1,19.2,Yes,Yes
2013-09-24,PerthAirport,15.4,20.2,2.2,4,5.8,W,61,WNW,WSW,33,31,54,50,1008.1,1010.6,7,7,19,17.5,Yes,Yes
2013-09-25,PerthAirport,13.7,19.2,1.2,4.4,10.1,W,48,WSW,WSW,22,17,47,47,1019.7,1019,4,3,16.3,18.6,Yes,No
2013-09-26,PerthAirport,9.1,20.4,0,4,6.2,WSW,59,WNW,WSW,28,35,58,70,1016.4,1017,6,8,18.7,17.9,No,Yes
2013-09-27,PerthAirport,7.6,19.7,3.8,3.4,9.5,SW,33,NNE,WSW,9,19,66,45,1022.1,1019.8,6,2,15.3,19.2,Yes,No
2013-09-28,PerthAirport,8.2,20.5,0,4.2,9,NW,43,N,WNW,13,24,68,49,1017.2,1013.5,2,4,15.9,19.1,No,No
2013-09-29,PerthAirport,11.1,20.6,0,3.8,2.1,WNW,57,NNE,NW,9,33,76,68,1009,1006.3,7,7,17.7,19.1,No,Yes
2013-09-30,PerthAirport,9.4,17.3,8.8,3.6,10.2,S,39,S,SSW,19,13,54,47,1016.9,1017.4,4,3,13.8,16.3,Yes,No
2013-10-01,PerthAirport,4,18.9,0,3,9.7,W,33,N,WSW,7,22,60,48,1023.6,1021.8,1,3,14.6,18.6,No,No
2013-10-02,PerthAirport,10.4,26.3,0,4.2,11.3,NE,28,E,NE,11,9,58,32,1025.6,1021.3,0,0,17.1,25.7,No,No
2013-10-03,PerthAirport,12.1,29,0,4.4,11.4,SW,39,NNW,WSW,13,28,30,35,1016.5,1012.7,2,1,25.2,25.7,No,No
2013-10-04,PerthAirport,16.1,21.8,0,6.2,5.7,W,35,SW,WNW,17,13,58,82,1018.2,1017.1,7,7,18.9,18.2,No,No
2013-10-05,PerthAirport,11,22.8,0.6,4.8,7.8,NW,56,NNW,WNW,13,30,80,57,1015.9,1013.9,7,7,19.2,21.7,No,No
2013-10-06,PerthAirport,9.7,22.5,1,2.4,10.9,NW,44,NNE,WNW,13,26,72,50,1014.4,1013.5,6,4,18.8,21.5,No,No
2013-10-07,PerthAirport,10.3,23.2,0,4.8,10,NW,39,NNE,W,15,22,61,50,1014.2,1012.2,2,1,19.6,22,No,No
2013-10-08,PerthAirport,11.1,23.5,0,4.6,7.3,NW,44,NNW,W,22,19,63,76,1010.7,1009.5,3,7,20,18.9,No,Yes
2013-10-09,PerthAirport,12.6,20.1,10.8,4,6.6,WSW,48,N,SW,13,26,96,38,1016,1018.1,8,3,13.6,19.3,Yes,No
2013-10-10,PerthAirport,7.2,21.1,0.4,3.6,11.5,SSW,35,N,SW,11,22,62,41,1025.1,1021.7,2,1,16.4,20.6,No,No
2013-10-11,PerthAirport,8.5,21.3,0,4,6.5,WSW,50,W,WSW,24,24,50,89,1018.3,1015.9,5,7,18.3,16.9,No,Yes
2013-10-12,PerthAirport,9.7,19.2,1.6,4,9.8,S,43,S,SW,20,26,62,39,1021.8,1021.2,7,1,14.4,17.6,Yes,No
2013-10-13,PerthAirport,6.5,21.9,0,5.2,11.7,E,48,E,SSE,31,13,47,27,1027.6,1023.3,1,1,15.3,21.5,No,No
2013-10-14,PerthAirport,5.7,25.7,0,6,11.1,SSW,39,ENE,WSW,11,22,36,21,1022.9,1019.1,0,2,19.1,24.5,No,No
2013-10-15,PerthAirport,6.6,21.2,0,6,9,W,35,WNW,WSW,9,20,65,59,1020.6,1018.5,2,7,17.7,20,No,Yes
2013-10-16,PerthAirport,16.2,21.9,1.8,4.2,7.8,WSW,37,SW,W,22,24,81,46,1019.1,1018.8,7,2,18.1,20.9,Yes,No
2013-10-17,PerthAirport,8.6,22,0,4.8,11.4,W,30,WSW,W,9,19,60,52,1021,1018.1,7,1,18.1,20.7,No,No
2013-10-18,PerthAirport,12.7,23.2,0,5,10.9,WNW,37,NNW,WNW,11,22,57,51,1015.9,1012.8,7,3,20.1,21.3,No,No
2013-10-19,PerthAirport,17.4,19.8,0,6,0.4,SSW,43,NW,SW,26,31,69,82,1011.6,1012.1,7,8,19.7,14.3,No,Yes
2013-10-20,PerthAirport,9.8,19.8,16,2.2,9.7,S,41,SSE,SSE,17,31,65,48,1017.9,1017.9,6,2,15.1,18.6,Yes,No
2013-10-21,PerthAirport,9.1,21.2,0,5,11.9,ESE,37,E,WSW,26,20,45,34,1024.9,1021.5,1,1,14.7,20.5,No,No
2013-10-22,PerthAirport,10.3,24.7,0,5.8,12.3,ENE,50,ENE,SE,24,17,48,23,1024.9,1020.7,0,1,16.9,24,No,No
2013-10-23,PerthAirport,11.3,26.9,0,6.8,12.6,E,74,E,ESE,37,28,44,20,1022.2,1017.9,0,1,18.1,26.6,No,No
2013-10-24,PerthAirport,14,27.4,0.2,11.2,11.2,E,76,E,ESE,31,30,35,26,1016,1011.7,4,5,20.7,26.3,No,No
2013-10-25,PerthAirport,13,24.2,0,9,11.4,NE,41,NNW,WSW,11,19,51,55,1015.1,1015.1,5,6,20.7,21.5,No,No
2013-10-26,PerthAirport,11.9,25.6,0,6.8,8.8,W,35,S,WSW,6,24,73,56,1020.4,1019.2,7,2,19.6,24.3,No,No
2013-10-27,PerthAirport,15,28.8,0,6.2,12.4,SSW,39,E,SW,19,28,54,41,1022.4,1019.9,1,6,21.8,26.9,No,No
2013-10-28,PerthAirport,14.3,29.3,0,7,12.6,ESE,56,E,SW,24,22,51,35,1023.4,1019.2,0,0,20.6,27.6,No,No
2013-10-29,PerthAirport,13.9,31.9,0,8.4,12.5,E,57,ENE,WSW,20,22,47,36,1019.7,1015.3,0,1,23.4,30.3,No,No
2013-10-30,PerthAirport,18.1,37.1,0,9.6,12.7,E,57,NE,W,19,19,37,18,1013.5,1010,1,1,27.4,34.7,No,No
2013-10-31,PerthAirport,14.4,26,0,8,10,W,33,SW,SSW,9,20,59,46,1016.7,1015.2,6,7,22.2,25.4,No,No
2013-11-01,PerthAirport,14.4,27.7,0,7.8,12.1,SW,39,S,SW,13,31,55,52,1018.3,1015.8,1,1,21.8,25.3,No,No
2013-11-02,PerthAirport,16.6,29.8,0,7.4,11.4,E,56,ESE,SE,33,30,54,28,1021.2,1017.4,5,5,21.1,28.9,No,No
2013-11-03,PerthAirport,14.8,33.2,0,11,11.3,E,57,E,E,31,19,48,29,1019.5,1014.7,6,3,19.9,31.4,No,No
2013-11-04,PerthAirport,19.4,33.2,0,8,7.3,WNW,39,ENE,WNW,15,26,42,33,1013.8,1012.3,6,3,28.3,31.3,No,No
2013-11-05,PerthAirport,18.3,24.1,0,7.2,6,WSW,44,SW,SW,20,26,69,55,1016.7,1015.2,6,7,20.5,21.7,No,No
2013-11-06,PerthAirport,12.4,25,0,6.2,8.5,SSW,48,E,SSW,13,33,48,46,1017.8,1015.7,7,7,19.4,23.1,No,No
2013-11-07,PerthAirport,14.2,27.5,0,5.4,12.3,E,52,E,SE,22,9,53,30,1020.4,1017.2,2,2,20.3,26.5,No,No
2013-11-08,PerthAirport,14.1,29.5,0,8,12.7,E,61,E,SSE,24,9,41,25,1020.2,1016.8,0,1,21.4,28.6,No,No
2013-11-09,PerthAirport,12.4,33.1,0,10,13.1,E,50,ENE,SE,17,9,32,13,1018.7,1015.5,0,0,24.8,32.8,No,No
2013-11-10,PerthAirport,15.3,36.9,0,10.8,13.1,E,61,NE,N,30,13,18,9,1015.7,1011.2,0,5,27.9,36.4,No,No
2013-11-11,PerthAirport,10.7,31.5,0,9.4,11.1,SW,37,WSW,WSW,7,20,44,23,1014.6,1011.9,1,2,24.4,30.8,No,No
2013-11-12,PerthAirport,15.1,29.4,0,9.2,12.8,SW,43,S,SW,24,26,60,43,1013.3,1010.3,1,1,20.5,28.5,No,No
2013-11-13,PerthAirport,13.9,30.7,0,9.4,12.7,SSW,44,SSE,S,22,17,49,26,1014.2,1010.5,1,0,21.8,29.7,No,No
2013-11-14,PerthAirport,15.1,32.8,0,8.4,13,ESE,50,ESE,SE,19,20,44,21,1016,1012,1,2,23,31.8,No,No
2013-11-15,PerthAirport,15.8,33.6,0,11.6,13.1,E,61,ENE,E,31,30,35,16,1015.3,1011.5,0,0,23.5,32.6,No,No
2013-11-16,PerthAirport,20.2,37.2,0,13,13,E,65,ENE,WNW,26,28,27,22,1011.2,1008.9,4,2,29.2,33.1,No,No
2013-11-17,PerthAirport,16.9,28.9,0,9.2,8.4,SW,35,WNW,WSW,15,22,68,49,1011.9,1009.1,6,2,23.6,27.2,No,No
2013-11-18,PerthAirport,15.4,24.7,0,7.4,7.5,SE,54,ESE,E,31,30,46,38,1012.4,1011.3,7,7,22.1,23.9,No,No
2013-11-19,PerthAirport,11.6,25.6,0,8.8,13,ESE,61,E,E,37,33,40,22,1016,1011.4,4,0,18.4,24.5,No,No
2013-11-20,PerthAirport,12.9,28.2,0,10.8,12.8,ESE,61,E,E,37,31,36,22,1012.7,1007.4,4,0,20.1,27,No,No
2013-11-21,PerthAirport,15.7,31.5,0,10.8,12.6,E,54,ENE,ENE,33,11,33,24,1008.3,1004.8,5,1,23.4,31.2,No,No
2013-11-22,PerthAirport,19.9,32,0,9.4,10.7,ENE,48,NE,W,30,22,35,56,1006.1,1005.6,2,2,28,26.6,No,No
2013-11-23,PerthAirport,14.2,27.6,0,8,12.4,WSW,39,NNW,WNW,9,24,57,48,1006.9,1005.2,1,1,23.7,25.9,No,No
2013-11-24,PerthAirport,17.9,25.2,0,8.2,7.4,WSW,41,W,SW,19,31,55,84,1008.2,1008.5,6,7,22.5,19.1,No,No
2013-11-25,PerthAirport,9.2,25.5,0.2,5.8,9.6,WSW,48,SE,WSW,11,28,44,36,1012.7,1009.7,3,1,20.3,23.9,No,No
2013-11-26,PerthAirport,11.1,29.5,0,8,12.9,SW,43,E,SW,20,31,38,37,1010.2,1006.8,1,1,23,27,No,No
2013-11-27,PerthAirport,16.3,31,0,8.8,12.9,ENE,50,ENE,W,22,22,41,34,1007.3,1005,0,1,24.2,30.3,No,No
2013-11-28,PerthAirport,19.1,31.6,0,10,11.9,NE,48,NE,W,26,22,49,57,1008.7,1006.8,0,1,26.3,25.8,No,No
2013-11-29,PerthAirport,16.7,25.1,0,8,7.3,WNW,61,NNW,W,26,19,52,85,1006.2,1005.9,5,6,22.5,18.8,No,Yes
2013-11-30,PerthAirport,14.4,23.3,6,4.4,11.1,WSW,56,WSW,WSW,28,28,50,51,1007.7,1009,5,5,20.2,22.5,Yes,No
2013-12-01,PerthAirport,15.4,24.8,0.4,6.6,11.2,WSW,39,SSW,WSW,11,22,60,49,1015.2,1014.7,6,2,20.6,23.9,No,No
2013-12-02,PerthAirport,11.1,24.2,0,7.6,12.6,SW,44,SSE,SW,20,28,44,39,1017.3,1015.5,2,1,20.6,23.2,No,No
2013-12-03,PerthAirport,10.1,25.1,0,9,12.7,SSW,50,S,SW,26,33,36,35,1021.2,1018,1,0,19.3,24,No,No
2013-12-04,PerthAirport,13,28.1,0,9.8,12.8,ESE,54,ESE,SE,24,28,43,18,1022.5,1018.1,1,0,19.1,27,No,No
2013-12-05,PerthAirport,13.4,32.2,0,10.8,11.2,E,74,ENE,ENE,28,33,33,9,1017,1010.6,1,5,21.9,31.4,No,No
2013-12-06,PerthAirport,18.2,33.8,0.4,10.4,10.9,NE,50,NNE,SW,30,28,27,30,1006.6,1002.8,3,7,29.5,31.7,No,No
2013-12-07,PerthAirport,17.1,28,0,9.4,10.9,W,37,NW,W,6,24,65,53,1007.3,1008.7,6,7,23.9,26.3,No,No
2013-12-08,PerthAirport,16.5,25.6,0,8,10.9,SSW,44,E,WSW,17,30,47,39,1016.3,1014,5,1,20.1,24.1,No,No
2013-12-09,PerthAirport,14.3,29.2,0,8.6,13.3,WSW,46,E,SE,20,13,45,20,1019.8,1015.8,0,0,19.9,28.8,No,No
2013-12-10,PerthAirport,15.5,32.5,0,9.4,13.3,E,54,E,E,33,17,40,18,1017.5,1013.1,1,2,22,31.3,No,No
2013-12-11,PerthAirport,17.1,33.6,0,12.6,13,E,57,E,WSW,24,24,33,26,1017.4,1014.2,1,1,25.2,32.3,No,No
2013-12-12,PerthAirport,16.9,36.2,0,12,13.2,E,50,ENE,SW,19,26,29,13,1014.6,1011.8,0,1,28.1,34.9,No,No
2013-12-13,PerthAirport,19.4,39.1,0,13.8,13.3,E,56,E,WSW,28,24,33,12,1013.9,1010.6,1,1,27.3,37.8,No,No
2013-12-14,PerthAirport,17,40.3,0,11.4,13.3,ENE,37,ENE,W,17,26,24,16,1012.8,1010.1,1,1,32.4,35.8,No,No
2013-12-15,PerthAirport,15.7,38.3,0,12,13.2,SSW,35,W,SSW,6,26,30,15,1011.3,1009.5,1,1,31.2,37,No,No
2013-12-16,PerthAirport,21,37.7,0,14.4,10.2,E,59,NE,SW,11,22,24,12,1010,1008.4,6,7,30.3,37,No,No
2013-12-17,PerthAirport,15.6,29.6,0,9.4,10.9,WSW,33,WNW,WSW,13,22,52,58,1009.3,1008.2,6,8,27.2,26.2,No,No
2013-12-18,PerthAirport,19,29.4,0,9.2,9,ESE,46,S,SW,19,30,58,46,1012.8,1010.7,7,7,23.4,27.1,No,No
2013-12-19,PerthAirport,17.7,31.6,0,9.8,9.9,S,48,ESE,SW,19,22,52,30,1014.9,1011.8,7,6,21.5,29.6,No,No
2013-12-20,PerthAirport,15.9,28.2,0,8,13.2,E,52,SE,ESE,24,24,40,22,1020.3,1017,1,1,22,27.2,No,No
2013-12-21,PerthAirport,13.4,28.2,0,11,12.7,E,57,E,ENE,28,20,41,22,1021.9,1017.1,7,0,20.2,27.1,No,No
2013-12-22,PerthAirport,14.1,29.5,0,10.2,11,E,52,E,SW,20,20,36,29,1019.3,1015.2,2,7,22.8,27.3,No,No
2013-12-23,PerthAirport,9.9,33.7,0,9,12.6,SW,39,ENE,SW,9,26,30,13,1016.3,1012.3,1,1,26.7,32.9,No,No
2013-12-24,PerthAirport,11.7,29.4,0,8.4,11.8,SW,48,SSW,SW,7,30,36,53,1011.4,1010.9,1,6,25.6,26.2,No,No
2013-12-25,PerthAirport,16,32,0,8,13,SW,39,ENE,SSW,17,30,48,33,1013.8,1010.1,7,6,23.5,29.8,No,No
2013-12-26,PerthAirport,10.8,28.4,0,9.6,13.9,WSW,37,SW,W,17,26,52,42,1011.3,1009.1,0,0,23.7,26.2,No,No
2013-12-27,PerthAirport,18.7,29.2,0,10.2,11.2,WSW,46,SW,SW,17,33,58,43,1013,1012.2,7,1,23.3,27.9,No,No
2013-12-28,PerthAirport,16.2,33.2,0,9,13.3,E,48,E,WSW,22,26,41,29,1015.7,1010.4,1,1,22.4,31.4,No,No
2013-12-29,PerthAirport,15,35.4,0,10.8,13.3,SW,43,S,WSW,17,31,37,31,1010.2,1005.8,1,0,25.9,32.6,No,No
2013-12-30,PerthAirport,18,32.3,0,10.4,13.3,W,35,ENE,W,17,26,46,43,1007.6,1005.3,0,0,25.2,28.2,No,No
2013-12-31,PerthAirport,17.6,26.5,0,8.6,10.6,SSW,52,WSW,SW,19,33,61,44,1005.7,1005.5,5,4,22.6,24.9,No,No
2014-01-01,PerthAirport,12.8,26.8,0,9,12.6,SW,44,S,SW,15,30,51,36,1009.1,1010,4,1,22.3,24.5,No,No
2014-01-02,PerthAirport,9.6,25.8,0,9.2,7.9,SW,46,SW,SW,11,28,52,41,1017.5,1017.4,7,5,20.8,24.8,No,No
2014-01-03,PerthAirport,13.8,28.1,0,7.2,13.1,WSW,44,ESE,SW,11,33,39,34,1022.3,1018,0,0,20.9,26.2,No,No
2014-01-04,PerthAirport,13,28.6,0,9.4,13.2,WSW,43,SE,SW,13,31,40,34,1018.5,1015.5,1,1,22.2,26.6,No,No
2014-01-05,PerthAirport,15.9,32.5,0,9.8,13,ENE,52,E,SSE,26,7,49,19,1018.7,1013.8,0,0,20.6,31.8,No,No
2014-01-06,PerthAirport,16.4,39,0,10.2,12.6,E,61,ENE,WSW,28,28,29,18,1011.4,1008.1,1,2,28.9,37.2,No,No
2014-01-07,PerthAirport,16.9,27,0,11,12.6,WSW,44,W,WSW,24,26,68,50,1014,1014,1,1,24.2,26,No,No
2014-01-08,PerthAirport,15.7,29.7,0,10,11.8,WSW,39,S,SW,19,30,53,44,1017.8,1015.2,2,7,23.6,26.8,No,No
2014-01-09,PerthAirport,15.6,30.1,0,8,13.2,SSW,46,SSW,SW,7,30,53,43,1016.6,1014.2,0,0,23.7,28.2,No,No
2014-01-10,PerthAirport,16.4,35.7,0,9.8,13.2,SW,41,E,SW,24,28,42,32,1017.3,1014.5,0,0,26.5,33.3,No,No
2014-01-11,PerthAirport,20.6,43.5,0,12,13.1,E,54,E,ESE,30,13,31,11,1015.9,1010.3,0,0,29.8,42.4,No,No
2014-01-12,PerthAirport,28.5,43,0,16,12.2,E,61,N,SW,22,33,12,26,1007.6,1007.7,1,1,39.4,34.7,No,No
2014-01-13,PerthAirport,20.7,28.6,0,13.2,9.4,SW,48,S,SW,19,33,63,44,1010.9,1009.6,7,4,23.7,26.3,No,No
2014-01-14,PerthAirport,14.5,27.8,0,10.2,13.1,W,44,SE,SW,7,30,46,37,1012.7,1010,0,0,22.3,26.3,No,No
2014-01-15,PerthAirport,14.5,26.2,0,9.4,12.4,WSW,48,NNW,WSW,7,30,51,46,1008.6,1008.5,2,3,22.9,24.8,No,No
2014-01-16,PerthAirport,18.1,25.9,0.4,9.6,13,SW,48,SSW,SW,19,30,45,38,1012.8,1012,4,1,22.2,24.8,No,No
2014-01-17,PerthAirport,15.6,32.6,0,10,13.1,SE,48,E,WSW,24,26,43,36,1014.7,1010.1,0,0,22.8,29.9,No,No
2014-01-18,PerthAirport,14.1,38.2,0,9.4,13.2,ENE,43,ENE,WSW,22,24,34,18,1012.6,1009.4,0,0,27.7,36.8,No,No
2014-01-19,PerthAirport,19,40,0,13.2,13.1,SW,52,E,S,30,15,30,12,1011.5,1007.5,0,0,30,39.1,No,No
2014-01-20,PerthAirport,20.6,38.7,0,13.4,13.1,ESE,59,E,ESE,26,24,40,17,1010.5,1006.6,0,0,26.6,38.4,No,No
2014-01-21,PerthAirport,19.6,37.9,0,15.2,13.2,ENE,57,ENE,ESE,35,24,43,21,1009.1,1004.7,0,0,26,37,No,No
2014-01-22,PerthAirport,23.4,37.1,0,11,13,SE,56,ENE,ESE,26,30,41,24,1007.3,1003.3,1,4,30.1,36.4,No,No
2014-01-23,PerthAirport,22.6,37.2,0,12,13.1,ESE,59,SE,SSE,22,33,47,24,1007.8,1006.1,1,3,28.8,36.2,No,No
2014-01-24,PerthAirport,23.2,32.7,0,13.4,9.3,E,61,E,E,31,33,53,32,1015,1011.1,7,2,24.7,31.9,No,No
2014-01-25,PerthAirport,24.5,37.2,0,11.4,10.9,ENE,44,ENE,N,28,9,51,36,1010.6,1006.3,6,3,28,35.3,No,No
2014-01-26,PerthAirport,22.5,32.3,0,10.6,12.9,WSW,41,SSW,SW,20,31,54,40,1010.8,1008.1,1,1,27.4,30.7,No,No
2014-01-27,PerthAirport,15.5,26.9,0,10.2,11.2,SW,54,SSW,SW,17,33,60,38,1011.3,1010.6,5,1,23.3,26,No,No
2014-01-28,PerthAirport,15.5,31.6,0,9.2,13.1,E,52,ESE,SE,28,22,40,20,1018,1013.7,0,0,21.6,30.3,No,No
2014-01-29,PerthAirport,16.6,34.2,0,11.6,13,ESE,52,E,WSW,28,26,40,29,1013.8,1009,0,1,23.3,32.7,No,No
2014-01-30,PerthAirport,17.4,35.5,0,10.6,13,SW,31,ESE,SW,6,24,37,29,1010,1006.8,2,1,27.7,34.7,No,No
2014-01-31,PerthAirport,20,30.3,0,9.6,10.7,SW,43,NNW,WSW,15,26,55,49,1007.3,1006.3,6,1,26.3,28.4,No,No
2014-02-01,PerthAirport,17.2,29.9,0,9.2,12.9,SW,48,SSW,SW,19,33,55,43,1008.4,1006.3,1,1,23.8,27.7,No,No
2014-02-02,PerthAirport,16.7,32.3,0,10,12.9,ESE,63,SE,SE,24,24,44,24,1012.8,1009.9,1,0,23.3,31.7,No,No
2014-02-03,PerthAirport,17.2,33.9,0,11.4,13,E,61,E,E,41,26,38,20,1015.9,1011.3,1,0,22.1,32.5,No,No
2014-02-04,PerthAirport,21.5,37.9,0,12,12.8,ENE,44,ENE,SSE,31,11,32,20,1011.9,1007.7,1,1,29,37.5,No,No
2014-02-05,PerthAirport,20,33.3,0,12,12.7,SW,39,SSW,SW,11,24,45,40,1010.9,1009.3,3,2,26.9,31.8,No,No
2014-02-06,PerthAirport,20,33.3,0,9.6,12.7,WSW,39,SSE,W,13,22,51,40,1012.8,1008.9,1,1,26.1,32.6,No,No
2014-02-07,PerthAirport,19.5,31.5,0,10.8,12.7,SW,48,ESE,SW,15,35,49,40,1012.3,1009.3,0,0,24.7,29,No,No
2014-02-08,PerthAirport,14.4,30.7,0,10.6,12.8,E,56,SSE,SW,33,19,44,28,1016,1011.6,1,0,20.9,29.6,No,No
2014-02-09,PerthAirport,15.2,33.7,0,10.4,12.6,E,54,E,ENE,35,11,39,18,1014.4,1009,0,1,20.9,32.2,No,No
2014-02-10,PerthAirport,17,31.5,0,9.4,12.6,SW,48,SSW,SW,20,33,39,42,1007.8,1005.4,1,1,23.9,28.9,No,No
2014-02-11,PerthAirport,17.5,33.2,0,10.4,12.5,E,59,SE,ESE,31,30,48,30,1009.5,1005.1,2,1,22.8,32.2,No,No
2014-02-12,PerthAirport,20.3,33.7,0,11.8,11.1,E,52,E,ESE,20,24,54,33,1007.7,1005.6,5,5,24.6,32.2,No,No
2014-02-13,PerthAirport,20.5,35,0,9.4,12.6,SSE,56,ESE,ESE,30,17,57,33,1011.2,1007.2,1,1,24.2,33.4,No,No
